person_id,person_name,start_date,end_date,parliament_id,party_id,party,party_subtitle,party_role,organisation_name,organisation_subtitle,organisation_role,area
348,OGBABURHON OKPOVIEKPURAI AUSTI,2011-05-29,2015-05-29,3438,2882,Democratic Peoples Party,"",Member,House of Representatives,"",Federal Representative,Ughelli North/Ughelli South/Udu
349,OGBONNA NWUKE,,,5081,3048,Peoples Democratic Party,"",Member,Ministry of Information,"",Commissioner,Rivers
349,OGBONNA NWUKE,,,5082,3048,Peoples Democratic Party,"",Member,Ministry of Commerce & Industry,"",Commissioner,Rivers
349,OGBONNA NWUKE,,,5083,3048,Peoples Democratic Party,"",Member,The Port Harcourt Telegraph,"",Publisher,Rivers
349,OGBONNA NWUKE,,,5084,3048,Peoples Democratic Party,"",Member,"RSBC, Port Harcourt",Current Affairs,Senior Editor,Rivers
349,OGBONNA NWUKE,2011-05-29,2015-05-29,3439,3048,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Etche/Omuma
350,OGBUEFI ORA OZOMGBACHI,2011-05-29,2015-05-29,3440,3049,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ezeagu/Udi
341,NOSAKHARE ISAAC OSAHON,2011-05-29,2013-07-30,3433,2754,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Ovia North East/Ovia South West
341,NOSAKHARE ISAAC OSAHON,2013-07-31,2015-05-29,3433,5610,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ovia North East/Ovia South West
368,OYETUNDE OLADIMEJI OJO,2011-05-29,2013-07-30,3453,2761,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Ijero/Ekiti West/Efon
368,OYETUNDE OLADIMEJI OJO,2013-07-31,2015-05-29,3453,5617,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ijero/Ekiti West/Efon
352,OGUNNISI MICHAEL ABAYOMI,2011-05-29,2013-07-30,3441,2756,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Ifako Ijaye
352,OGUNNISI MICHAEL ABAYOMI,2013-07-31,2015-05-29,3441,5612,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ifako Ijaye
392,SAMSON RAPHEAL OSAGIE,1999,2007,5228,2767,Action Congress of Nigeria,"",Member,Edo State House Of Assembly,"",Member,Edo
392,SAMSON RAPHEAL OSAGIE,2007-05-29,2011-05-29,2529,2767,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,
392,SAMSON RAPHEAL OSAGIE,2011-05-29,2013-07-30,3476,2767,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Orhionmwon/Uhunmwode
392,SAMSON RAPHEAL OSAGIE,2013-07-31,2015-05-29,3476,5623,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Orhionmwon/Uhunmwode
747,DIRI DOUYE,2015-05,2019-05,6383,6382,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Yenagoa/Kolokuna/Opokuma
411,SUARAU OLUWATOYIN ISIAKA,,2013-07-30,5290,2771,Action Congress of Nigeria,"",Member,OJO LOCAL GOVT COUNCIL LAGOS,"",Chairman,Lagos State
411,SUARAU OLUWATOYIN ISIAKA,2011-05-29,2013-07-30,3494,2771,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Ojo
411,SUARAU OLUWATOYIN ISIAKA,2013-07-31,2015-05-29,3494,5627,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ojo
411,SUARAU OLUWATOYIN ISIAKA,2013-07-31,,5290,5627,All Progressives Congress (APC),"",Member,OJO LOCAL GOVT COUNCIL LAGOS,"",Chairman,Lagos State
406,SIMON YAKUBU ARABO,2011-05-29,2015-05-29,3489,3072,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Kauru
355,OKWURU CHUKWUEMEKA TOBIAS,1996,1997,5102,3051,Peoples Democratic Party,"",Member,Amudo / Okoffia ward,"",Councillor,Ebonyi
355,OKWURU CHUKWUEMEKA TOBIAS,1999,2003,5103,3051,Peoples Democratic Party,"",Member,Ebonyi State House Of Assembly,"",Pioneer Chief Whip,
355,OKWURU CHUKWUEMEKA TOBIAS,2003,2007,5104,3051,Peoples Democratic Party,"",Member,Ebonyi State House Of Assembly,"",pioneer Leader,
355,OKWURU CHUKWUEMEKA TOBIAS,2011-05-29,2015-05-29,3443,3051,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ezza South/Ikwo
356,OLABIYI JULIUS OYEKOLA,2011-05-29,2013-07-30,3444,2757,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Iseyin/Itesiwasu/Kajola/Iwajowa
356,OLABIYI JULIUS OYEKOLA,2013-07-31,2015-05-29,3444,5613,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Iseyin/Itesiwasu/Kajola/Iwajowa
357,OLAJUMOKE OKOYA-THOMAS,2003,2011,5113,2758,Action Congress of Nigeria,"",Member,House of Representatives,"","",
357,OLAJUMOKE OKOYA-THOMAS,2011-05-29,2013-07-30,3445,2758,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Lagos Island I
357,OLAJUMOKE OKOYA-THOMAS,2013-07-31,2015-05-29,3445,5614,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Lagos Island I
358,OLAYEMI SIKIRU BUSARI,,2007,5119,2709,ACCORD,"",Member,"Egbeda, LG","",Councilor Chairman,
358,OLAYEMI SIKIRU BUSARI,2003,2007,5118,2709,ACCORD,"",Member,Oyo State House of Assembly,"",Member,
358,OLAYEMI SIKIRU BUSARI,2011-05-29,2015-05-29,3446,2709,ACCORD,"",Member,House of Representatives,"",Federal Representative,Egbeda/ Ona-Ara
361,OLUMIDE BABATUNDE OSOBA,2011-05-29,2013-07-30,3448,2760,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Abeokuta North/ Obafemi- Owode/Odeda
361,OLUMIDE BABATUNDE OSOBA,2013-07-31,2015-05-29,3448,5616,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Abeokuta North/ Obafemi- Owode/Odeda
363,OMO CHRISTOPHER ISU,,,5132,3053,Peoples Democratic Party,"",Member,Ebonyi State House Of Assembly,"",Speaker,
363,OMO CHRISTOPHER ISU,,,5131,3053,Peoples Democratic Party,"",Member,Ebonyi State House Of Assembly,"",Member,
363,OMO CHRISTOPHER ISU,2011-05-29,2015-05-29,3450,3053,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Afikpo North/Afikpo South
393,SAMUEL BABATUNDE ADEJARE,,2013-07-30,5231,2768,Action Congress of Nigeria,"",Member,Lagos State House Of Assembly,"",Member,Lagos State
393,SAMUEL BABATUNDE ADEJARE,2011-05-29,2013-07-30,3477,2768,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Agege
393,SAMUEL BABATUNDE ADEJARE,2013-07-31,2015-05-29,3477,5624,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Agege
393,SAMUEL BABATUNDE ADEJARE,2013-07-31,,5231,5624,All Progressives Congress (APC),"",Member,Lagos State House Of Assembly,"",Member,Lagos State
708,ABDULRAHMAN SHUAIBU ABUBAKAR,,2019-05,6286,6285,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Maiha/Mubi North/Mubi South
746, SODAGUNO A FESTUS OMONI,,2019-05,6381,6380,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Ogbia
751,OGUN SARGIUS OSEASOCHIE,,2019-06,6393,6392,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Esan North East/Esan South East
761,BENJAMIN IOREMBER WAYO,,2019-05,6417,6416,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Kwande/Ushongo
370,PATRICK A. IKHARIALE,,,5154,3055,Peoples Democratic Party,"",Member,House of Representatives,"",Honourable Member,
370,PATRICK A. IKHARIALE,2011-05-29,2015-05-29,3455,3055,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Esan Central/Esan South/ Igueben
371,PEACE UZOAMAKA NNAJI,2011-05-29,2015-05-29,3456,3056,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Nkanu East/Nkanu West
372,PETER EDEH OYEMAECHI,2003,2007,5160,2817,All Nigeria Peoples Party,"",Member,Ebonyi State House Of Assembly,"",Honourable Member,
372,PETER EDEH OYEMAECHI,2011-05-29,2013-07-30,3457,2817,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Ezza North/Ishelu
372,PETER EDEH OYEMAECHI,2013-07-31,2015-05-29,3457,5672,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ezza North/Ishelu
373,PETER GUMTHA BIYE,2011-05-29,2013-07-30,3458,2818,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Damboa/Gwoza/Chibok
373,PETER GUMTHA BIYE,2013-07-31,2015-05-29,3458,5673,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Damboa/Gwoza/Chibok
435,UMAR HALILU ALIER,2011-05-29,2015-05-29,3512,3086,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Aleiro/Gwandu/Jega
389,SALISU ADO DAURA,2012-01-12,2013-07-30,3473,2870,Congress for Progressive Change,"",Member,House of Representatives,"",Federal Representative,Daura/Sandamu/Mai’adua
389,SALISU ADO DAURA,2013-07-31,2015-05-09,3473,5717,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Daura/Sandamu/Mai’adua
374,PETER OGE ALI,,,5169,3057,Peoples Democratic Party,"",Member,OHAUKWU L.G.A,"",Chairman,Ebonyi
374,PETER OGE ALI,2011-05-29,2015-05-29,3459,3057,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ebonyi/Ohaukwu
381,RAZAQ BELLO-OSAGIE,2011-05-29,2013-07-30,3465,2765,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Oredo
381,RAZAQ BELLO-OSAGIE,2013-07-31,2015-05-29,3465,5621,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Oredo
382,ROBINSON EDET UWAK,2011-05-29,2015-05-29,3466,3060,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Oron/Mbo/Okobo/Udung Uko/Urue Offong/Oruko
383,ROBINSON GBADEBO AJIBOYE,,2013-07-30,5204,2766,Action Congress of Nigeria,"",Member,MOBA LOCAL GOVT,"",Chairman,Ekiti
383,ROBINSON GBADEBO AJIBOYE,2011-05-29,2013-07-30,3467,2766,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Ido-Osi/Moba/Ilejeme
383,ROBINSON GBADEBO AJIBOYE,2013-07-31,2015-05-29,3467,5622,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ido-Osi/Moba/Ilejeme
383,ROBINSON GBADEBO AJIBOYE,2013-07-31,,5204,5622,All Progressives Congress (APC),"",Member,MOBA LOCAL GOVT,"",Chairman,Ekiti
709,PHILIP A. GUTUWA,,2019-05,6288,6287,All Progressives Congress (APC),"",Federal Representative,Federal House of Representatives,"",Member,Guyuk/Shelleng
387,SAFIYANU TAURA UBALE,1999,2003,2522,3064,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
387,SAFIYANU TAURA UBALE,2003,2007,5214,3064,Peoples Democratic Party,"",Member,National Assembly,"","",Abuja
387,SAFIYANU TAURA UBALE,2007-05-29,2011-05-29,2523,3064,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
387,SAFIYANU TAURA UBALE,2011-05-29,2015-05-29,3471,3064,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ringim/Taura
279,LAWAN AHMAD IBRAHIM,1999,2007,3823,2829,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Abuja
279,LAWAN AHMAD IBRAHIM,2011-05-29,2013-07-30,3601,2829,All Nigeria Peoples Party,"",Member,Senate,"",Senator,YOBE NORTH
279,LAWAN AHMAD IBRAHIM,2013-07-31,2019-05-29,3601,5684,All Progressives Congress (APC),"",Member,Senate,"",Senator,YOBE NORTH
752,PHILIP SHAIBU,,2019-06,6396,6395,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Etsako East/Etsako West/ Etsako Central 
762, CHUKWUEMEKA UJAM,,2019-06,6419,6418,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Nkanu East/Nkanu West
795,DANBURAM ABUBAKAR NUHU,,2019-05,6496,6495,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Kano Municipal
873,ZAKARI ANGULU,,2019-05,6709,6708,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Abaji/Gwagwalada/Kwali/Kuje
391,SAMSON OKWU,2011-05-29,2019-05-29,3475,3065,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Oju/Obi
375,PETER OHIOZOJE AKPATASON,1999,2010,5175,2763,Action Congress of Nigeria,"",Member,Shell,"","",
375,PETER OHIOZOJE AKPATASON,2001,2011,5177,2763,Action Congress of Nigeria,"",Member,NLC,"",National Trustee,
375,PETER OHIOZOJE AKPATASON,2001,2009,5176,2763,Action Congress of Nigeria,"",Member,NUPENG ,"",President,
375,PETER OHIOZOJE AKPATASON,2011-05-29,2013-07-30,3460,2763,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Akoko-Edo
375,PETER OHIOZOJE AKPATASON,2013-07-31,2019-05-29,3460,5619,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Akoko-Edo
380,RAPHEAL UZOCHI NNANNA IGBOKWE,2003,2011,5194,3059,Peoples Democratic Party,"",Member,Imo State House Of Assembly,"",Member,Imo
380,RAPHEAL UZOCHI NNANNA IGBOKWE,2011-05-29,2019-05-29,3464,3059,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ahiazu Mbaise/Ezinihitte
388,SALIHU ADAMU SHADAFI,2011-12-15,2013-07-30,3472,2819,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Bosso/Paikoro
388,SALIHU ADAMU SHADAFI,2013-07-31,2019-05-29,3472,5674,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Bosso/Paikoro
394,SAMUEL OLUSEGUN WILLIAMS,,2013-07-30,5236,2769,Action Congress of Nigeria,"",Member,National Assembly,"",S.A,Abuja
394,SAMUEL OLUSEGUN WILLIAMS,,2013-07-30,5237,2769,Action Congress of Nigeria,"",Member,UTC,"",Field Manager ,
394,SAMUEL OLUSEGUN WILLIAMS,,2013-07-30,5238,2769,Action Congress of Nigeria,"",Member,TSC Bauchi,"",E.O VI ,Bauchi
394,SAMUEL OLUSEGUN WILLIAMS,2011-05-29,2013-07-30,3478,2769,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Abeokuta South
394,SAMUEL OLUSEGUN WILLIAMS,2013-07-31,,5236,5625,All Progressives Congress (APC),"",Member,National Assembly,"",S.A,Abuja
394,SAMUEL OLUSEGUN WILLIAMS,2013-07-31,,5237,5625,All Progressives Congress (APC),"",Member,UTC,"",Field Manager ,
394,SAMUEL OLUSEGUN WILLIAMS,2013-07-31,2019-05-29,3478,5625,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Abeokuta South
394,SAMUEL OLUSEGUN WILLIAMS,2013-07-31,,5238,5625,All Progressives Congress (APC),"",Member,TSC Bauchi,"",E.O VI ,Bauchi
311,MOHAMMED ZAKARI,2011-05-29,2014,3404,3026,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Baruten/Kaiama
311,MOHAMMED ZAKARI,2014,2019-05-29,3404,7074,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Baruten/Kaiama
384,ROSE OKOJI OKO,2011-05-29,2015-05-29,3468,3061,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ogoja/Yala
384,ROSE OKOJI OKO,2015-05-29,2019-05-29,5842,3061,Peoples Democratic Party,"",Member,Senate,"",Senator,CROSS RIVER NORTH
395,SANI AUWALU,2011-05-29,2015-05-29,3479,3066,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Dutsin-ma/Kurfi
398,SANI RUWAN DORUWA IBRAHIM,1999,2003,2536,2821,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,
398,SANI RUWAN DORUWA IBRAHIM,2003,2007-05-29,2537,2821,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,
398,SANI RUWAN DORUWA IBRAHIM,2011-05-29,2013-07-30,3482,2821,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Bungudu/Maru
398,SANI RUWAN DORUWA IBRAHIM,2013-07-31,2015-05-29,3482,5676,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Bungudu/Maru
400,SHEHU NICHOLAS GARBA,2011-05-29,2015-05-29,3484,3068,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Jema'a/Sanga
402,SHUAIBU GWANDU GOBIR,,,5260,3070,Peoples Democratic Party,"",Member,Local Government Council ,"",Chairman,
402,SHUAIBU GWANDU GOBIR,2007-05-29,2011-05-29,2543,3070,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
402,SHUAIBU GWANDU GOBIR,2011-05-29,2015-05-29,3487,3070,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Isa/Sabon Birni
403,SHU'AIBU UMAR GALADIMA,2011-05-29,2015-05-29,3486,3069,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Yamaltu/Deba
407,SOKONTE HUTTIN DAVIES,2007-05-29,2011-05-29,2547,3073,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
407,SOKONTE HUTTIN DAVIES,2011-05-29,2015-05-29,3490,3073,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Degema/Bonny
401,SHIEK UMAR ABUBAKAR,2012-01-12,2013-07-30,3485,2873,Congress for Progressive Change,"",Member,House of Representatives,"",Federal Representative,Katsina
401,SHIEK UMAR ABUBAKAR,2013-07-31,2015-06-03,3485,5720,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Katsina
409,STELLA OLUWAROTIMI AYAMARA DORGU,2012-04-14,2015-05-29,3492,3074,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Sagbama/Ekeremor
410,STELLA UCHENWA OBIAGELI NGWU,2011-05-29,2015-05-29,3493,3075,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Igbo-Etiti/Uzo-Uwani
416,TAIWO OYEWOLE ADENEKA,2011-05-29,2013-07-30,3499,2772,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Ajeromi/Ifelodun
416,TAIWO OYEWOLE ADENEKA,2013-07-31,2015-05-29,3499,5628,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ajeromi/Ifelodun
455,YACOOB EKUNDAYO A. AJEBIOSU,2011-05-29,2013-07-30,3522,2774,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Kosofe
455,YACOOB EKUNDAYO A. AJEBIOSU,2013-07-31,2015-05-29,3522,5630,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kosofe
753, Omoregie Ogbeide-Ihama,,2019-06,6398,6397,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Oredo
397,SANI MOHAMMED ALIYU RANO,2003,2007,5244,2820,All Nigeria Peoples Party,"",Member,Kano State House of Assembly,"",Member,
397,SANI MOHAMMED ALIYU RANO,2011-05-29,2013-07-30,3481,2820,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Rano/Bunkure/Kibiya
397,SANI MOHAMMED ALIYU RANO,2013-07-31,2019-05-29,3481,5675,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Rano/Bunkure/Kibiya
396,SANI BELLO MASHI,2012-01-12,2013-07-30,3480,2872,Congress for Progressive Change,"",Member,House of Representatives,"",Federal Representative,Mashi/Dutsi
